77,77,77,78,77,77,76,75,74,74,0
77,77,78,77,77,76,75,74,74,73,0
77,78,77,77,76,75,74,74,73,73,0
78,77,77,76,75,74,74,73,73,73,0
77,77,76,75,74,74,73,73,73,73,0
77,76,75,74,74,73,73,73,73,73,0
76,75,74,74,73,73,73,73,73,74,0
75,74,74,73,73,73,73,73,74,74,0
74,74,73,73,73,73,73,74,74,73,0
74,73,73,73,73,73,74,74,73,72,0
73,73,73,73,73,74,74,73,72,72,0
73,73,73,73,74,74,73,72,72,71,0
73,73,73,74,74,73,72,72,71,70,0
73,73,74,74,73,72,72,71,70,70,0
73,74,74,73,72,72,71,70,70,69,0
74,74,73,72,72,71,70,70,69,69,0
74,73,72,72,71,70,70,69,69,69,0
73,72,72,71,70,70,69,69,69,69,0
72,72,71,70,70,69,69,69,69,69,0
72,71,70,70,69,69,69,69,69,69,0
71,70,70,69,69,69,69,69,69,70,0
70,70,69,69,69,69,69,69,70,71,0
70,69,69,69,69,69,69,70,71,72,0
69,69,69,69,69,69,70,71,72,73,0
69,69,69,69,69,70,71,72,73,73,0
69,69,69,69,70,71,72,73,73,74,0
69,69,69,70,71,72,73,73,74,75,0
69,69,70,71,72,73,73,74,75,76,0
69,70,71,72,73,73,74,75,76,76,0
70,71,72,73,73,74,75,76,76,76,0
71,72,73,73,74,75,76,76,76,76,0
72,73,73,74,75,76,76,76,76,75,0
73,73,74,75,76,76,76,76,75,75,0
73,74,75,76,76,76,76,75,75,75,0
74,75,76,76,76,76,75,75,75,74,0
75,76,76,76,76,75,75,75,74,73,0
76,76,76,76,75,75,75,74,73,73,0
76,76,76,75,75,75,74,73,73,73,0
76,76,75,75,75,74,73,73,73,74,0
76,75,75,75,74,73,73,73,74,74,0
75,75,75,74,73,73,73,74,74,73,0
75,75,74,73,73,73,74,74,73,73,0
75,74,73,73,73,74,74,73,73,75,0
74,73,73,73,74,74,73,73,75,76,0
73,73,73,74,74,73,73,75,76,78,0
73,73,74,74,73,73,75,76,78,79,0
73,74,74,73,73,75,76,78,79,79,0
74,74,73,73,75,76,78,79,79,80,0
74,73,73,75,76,78,79,79,80,80,0
73,73,75,76,78,79,79,80,80,80,0
73,75,76,78,79,79,80,80,80,80,0
75,76,78,79,79,80,80,80,80,81,0
76,78,79,79,80,80,80,80,81,82,0
78,79,79,80,80,80,80,81,82,85,0
79,79,80,80,80,80,81,82,85,86,0
79,80,80,80,80,81,82,85,86,86,0
80,80,80,80,81,82,85,86,86,85,0
80,80,80,81,82,85,86,86,85,85,0
80,80,81,82,85,86,86,85,85,85,0
80,81,82,85,86,86,85,85,85,85,0
81,82,85,86,86,85,85,85,85,86,0
82,85,86,86,85,85,85,85,86,87,0
85,86,86,85,85,85,85,86,87,87,0
86,86,85,85,85,85,86,87,87,88,0
86,85,85,85,85,86,87,87,88,88,0
85,85,85,85,86,87,87,88,88,90,0
85,85,85,86,87,87,88,88,90,90,0
85,85,86,87,87,88,88,90,90,93,0
85,86,87,87,88,88,90,90,93,92,0
86,87,87,88,88,90,90,93,92,92,0
87,87,88,88,90,90,93,92,92,91,0
87,88,88,90,90,93,92,92,91,87,0
88,88,90,90,93,92,92,91,87,86,0
88,90,90,93,92,92,91,87,86,84,0
90,90,93,92,92,91,87,86,84,84,0
90,93,92,92,91,87,86,84,84,84,0
93,92,92,91,87,86,84,84,84,84,0
92,92,91,87,86,84,84,84,84,83,0
92,91,87,86,84,84,84,84,83,83,0
91,87,86,84,84,84,84,83,83,82,0
87,86,84,84,84,84,83,83,82,81,0
86,84,84,84,84,83,83,82,81,81,0
84,84,84,84,83,83,82,81,81,81,0
84,84,84,83,83,82,81,81,81,82,0
84,84,83,83,82,81,81,81,82,82,0
84,83,83,82,81,81,81,82,82,81,0
83,83,82,81,81,81,82,82,81,80,0
83,82,81,81,81,82,82,81,80,79,0
82,81,81,81,82,82,81,80,79,77,0
81,81,81,82,82,81,80,79,77,75,0
81,81,82,82,81,80,79,77,75,75,0
81,82,82,81,80,79,77,75,75,76,0
82,81,80,79,77,75,75,76,77,78,0
81,80,79,77,75,75,76,77,78,78,0
80,79,77,75,75,76,77,78,78,77,0
79,77,75,75,76,77,78,78,77,77,0
77,75,75,76,77,78,78,77,77,76,0
75,75,76,77,78,78,77,77,76,76,0
75,76,77,78,78,77,77,76,76,75,0
76,77,78,78,77,77,76,76,75,74,0
77,78,78,77,77,76,76,75,74,73,0
78,78,77,77,76,76,75,74,73,72,0
78,77,77,76,76,75,74,73,72,72,0
77,77,76,76,75,74,73,72,72,71,0
77,76,76,75,74,73,72,72,71,71,0
76,76,75,74,73,72,72,71,71,70,0
76,75,74,73,72,72,71,71,70,70,0
75,74,73,72,72,71,71,70,70,69,0
74,73,72,72,71,71,70,70,69,69,0
73,72,72,71,71,70,70,69,69,70,0
72,72,71,71,70,70,69,69,70,70,0
72,71,71,70,70,69,69,70,70,70,0
71,71,70,70,69,69,70,70,70,69,0
71,70,70,69,69,70,70,70,69,69,0
70,70,69,69,70,70,70,69,69,69,0
70,69,69,70,70,70,69,69,69,69,0
69,70,70,70,69,69,69,69,69,69,0
70,70,70,69,69,69,69,69,69,69,0
70,70,69,69,69,69,69,69,69,69,0
70,69,69,69,69,69,69,69,69,68,0
69,69,69,69,69,69,69,69,68,68,0
69,69,69,69,69,69,69,68,68,68,0
69,69,69,69,69,69,68,68,68,67,0
69,69,69,69,69,68,68,68,67,66,0
69,69,69,69,68,68,68,67,66,66,0
69,69,69,68,68,68,67,66,66,66,0
69,69,68,68,68,67,66,66,66,66,0
69,68,68,68,67,66,66,66,66,66,0
68,68,68,67,66,66,66,66,66,66,0
68,68,67,66,66,66,66,66,66,66,0
68,67,66,66,66,66,66,66,66,65,0
67,66,66,66,66,66,66,66,65,65,0
66,66,66,66,66,66,66,65,65,65,0
66,66,66,66,66,66,65,65,65,66,0
66,66,66,66,66,65,65,65,66,67,0
66,66,66,66,65,65,65,66,67,66,0
66,66,66,65,65,65,66,67,66,66,0
66,66,65,65,65,66,67,66,66,67,0
66,65,65,65,66,67,66,66,67,67,0
65,65,65,66,67,66,66,67,67,67,0
65,65,66,67,66,66,67,67,67,67,0
65,66,67,66,66,67,67,67,67,67,0
66,67,66,66,67,67,67,67,67,67,0
67,66,66,67,67,67,67,67,67,67,0
66,66,67,67,67,67,67,67,67,67,0
66,67,67,67,67,67,67,67,67,67,0
67,67,67,67,67,67,67,67,67,67,0
67,67,67,67,67,67,67,67,67,67,0
67,67,67,67,67,67,67,67,67,66,0
67,67,67,67,67,67,67,67,66,66,0
67,67,67,67,67,67,67,66,66,66,0
67,67,67,67,67,67,66,66,66,65,0
67,67,67,67,67,66,66,66,65,65,0
67,67,67,67,66,66,66,65,65,65,0
67,67,67,66,66,66,65,65,65,65,0
67,67,66,66,66,65,65,65,65,65,0
67,66,66,66,65,65,65,65,65,65,0
66,66,66,65,65,65,65,65,65,65,0
66,66,65,65,65,65,65,65,65,66,0
66,65,65,65,65,65,65,65,66,66,0
65,65,65,65,65,65,65,66,66,66,0
65,65,65,65,65,65,66,66,66,66,0
65,65,65,65,65,66,66,66,66,66,0
65,65,65,65,66,66,66,66,66,67,0
65,65,65,66,66,66,66,66,67,67,0
65,65,66,66,66,66,66,67,67,67,0
65,66,66,66,66,66,67,67,67,67,0
66,66,66,66,66,67,67,67,67,67,0
66,66,66,66,67,67,67,67,67,67,0
66,66,66,67,67,67,67,67,67,67,0
66,66,67,67,67,67,67,67,67,67,0
66,67,67,67,67,67,67,67,67,67,0
67,67,67,67,67,67,67,67,67,67,0
67,67,67,67,67,67,67,67,67,67,0
67,67,67,67,67,67,67,67,67,67,0
67,67,67,67,67,67,67,67,67,68,0
67,67,67,67,67,67,67,67,68,68,0
67,67,67,67,67,67,67,68,68,69,0
67,67,67,67,67,67,68,68,69,68,0
67,67,67,67,67,68,68,69,68,68,0
67,67,67,67,68,68,69,68,68,68,0
67,67,67,68,68,69,68,68,68,68,0
67,67,68,68,69,68,68,68,68,69,0
67,68,68,69,68,68,68,68,69,70,0
68,68,69,68,68,68,68,69,70,70,0
68,69,68,68,68,68,69,70,70,70,0
69,68,68,68,68,69,70,70,70,70,0
68,68,68,68,69,70,70,70,70,70,0
68,68,68,69,70,70,70,70,70,70,0
68,68,69,70,70,70,70,70,70,71,0
68,69,70,70,70,70,70,70,71,70,0
69,70,70,70,70,70,70,71,70,70,0
70,70,70,70,70,70,71,70,70,69,0
70,70,70,70,70,71,70,70,69,69,0
70,70,70,70,71,70,70,69,69,68,0
70,70,70,71,70,70,69,69,68,68,0
70,70,71,70,70,69,69,68,68,67,0
70,71,70,70,69,69,68,68,67,68,0
71,70,70,69,69,68,68,67,68,68,0
70,70,69,69,68,68,67,68,68,68,0
70,69,69,68,68,67,68,68,68,68,0
69,69,68,68,67,68,68,68,68,68,0
69,68,68,67,68,68,68,68,68,68,0
68,68,67,68,68,68,68,68,68,68,0
68,67,68,68,68,68,68,68,68,69,0
67,68,68,68,68,68,68,68,69,72,0
68,68,68,68,68,68,68,69,72,74,0
68,68,68,68,68,68,69,72,74,73,0
68,68,68,68,68,69,72,74,73,69,0
68,68,68,68,69,72,74,73,69,68,0
68,68,68,69,72,74,73,69,68,68,0
68,68,69,72,74,73,69,68,68,68,0
68,69,72,74,73,69,68,68,68,69,0
69,72,74,73,69,68,68,68,69,70,0
72,74,73,69,68,68,68,69,70,71,0
74,73,69,68,68,68,69,70,71,70,0
73,69,68,68,68,69,70,71,70,70,0
69,68,68,68,69,70,71,70,70,70,0
68,68,68,69,70,71,70,70,70,71,0
68,68,69,70,71,70,70,70,71,71,0
68,69,70,71,70,70,70,71,71,72,0
69,70,71,70,70,70,71,71,72,73,0
70,71,70,70,70,71,71,72,73,75,0
71,70,70,70,71,71,72,73,75,76,0
70,70,70,71,71,72,73,75,76,77,0
70,70,71,71,72,73,75,76,77,76,0
70,71,71,72,73,75,76,77,76,76,0
71,71,72,73,75,76,77,76,76,76,0
71,72,73,75,76,77,76,76,76,75,0
72,73,75,76,77,76,76,76,75,75,0
73,75,76,77,76,76,76,75,75,75,0
75,76,77,76,76,76,75,75,75,76,0
76,77,76,76,76,75,75,75,76,77,0
77,76,76,76,75,75,75,76,77,78,0
76,76,76,75,75,75,76,77,78,78,0
76,76,75,75,75,76,77,78,78,80,0
76,75,75,75,76,77,78,78,80,80,0
75,75,75,76,77,78,78,80,80,81,0
75,75,76,77,78,78,80,80,81,82,0
75,76,77,78,78,80,80,81,82,84,0
76,77,78,78,80,80,81,82,84,85,0
77,78,78,80,80,81,82,84,85,86,0
78,78,80,80,81,82,84,85,86,87,0
78,80,80,81,82,84,85,86,87,86,0
80,80,81,82,84,85,86,87,86,85,0
80,81,82,84,85,86,87,86,85,84,0
81,82,84,85,86,87,86,85,84,83,0
82,84,85,86,87,86,85,84,83,82,0
84,85,86,87,86,85,84,83,82,82,0
85,86,87,86,85,84,83,82,82,80,0
86,87,86,85,84,83,82,82,80,80,0
87,86,85,84,83,82,82,80,80,80,0
86,85,84,83,82,82,80,80,80,80,0
85,84,83,82,82,80,80,80,80,79,0
84,83,82,82,80,80,80,80,79,78,0
83,82,82,80,80,80,80,79,78,77,0
82,82,80,80,80,80,79,78,77,77,0
82,80,80,80,80,79,78,77,77,76,0
80,80,80,80,79,78,77,77,76,76,0
80,80,80,79,78,77,77,76,76,77,0
80,80,79,78,77,77,76,76,77,77,0
80,79,78,77,77,76,76,77,77,77,0
79,78,77,77,76,76,77,77,77,77,0
78,77,77,76,76,77,77,77,77,77,0
77,77,76,76,77,77,77,77,77,77,0
77,76,76,77,77,77,77,77,77,76,0
76,76,77,77,77,77,77,77,76,74,0
76,77,77,77,77,77,77,76,74,74,0
77,77,77,77,77,77,76,74,74,75,0
77,77,77,77,77,76,74,74,75,76,0
77,77,77,77,76,74,74,75,76,77,0
77,77,77,76,74,74,75,76,77,77,0
77,77,76,74,74,75,76,77,77,76,0
77,76,74,74,75,76,77,77,76,75,0
76,74,74,75,76,77,77,76,75,74,0
74,74,75,76,77,77,76,75,74,73,0
74,75,76,77,77,76,75,74,73,72,0
75,76,77,77,76,75,74,73,72,72,0
76,77,77,76,75,74,73,72,72,72,0
77,77,76,75,74,73,72,72,72,74,0
77,76,75,74,73,72,72,72,74,77,0
76,75,74,73,72,72,72,74,77,79,0
75,74,73,72,72,72,74,77,79,80,0
74,73,72,72,72,74,77,79,80,81,0
73,72,72,72,74,77,79,80,81,78,0
72,72,72,74,77,79,80,81,78,77,0
72,72,74,77,79,80,81,78,77,76,0
72,74,77,79,80,81,78,77,76,76,0
74,77,79,80,81,78,77,76,76,76,0
77,79,80,81,78,77,76,76,76,77,0
79,80,81,78,77,76,76,76,77,78,0
80,81,78,77,76,76,76,77,78,78,0
81,78,77,76,76,76,77,78,78,80,0
78,77,76,76,76,77,78,78,80,81,0
77,76,76,76,77,78,78,80,81,82,0
76,76,76,77,78,78,80,81,82,82,0
76,76,77,78,78,80,81,82,82,82,0
76,77,78,78,80,81,82,82,82,81,0
77,78,78,80,81,82,82,82,81,79,0
78,78,80,81,82,82,82,81,79,78,0
78,80,81,82,82,82,81,79,78,78,0
80,81,82,82,82,81,79,78,78,78,0
81,82,82,82,81,79,78,78,78,79,0
82,82,82,81,79,78,78,78,79,76,0
82,82,81,79,78,78,78,79,76,75,0
82,81,79,78,78,78,79,76,75,74,0
81,79,78,78,78,79,76,75,74,73,0
79,78,78,78,79,76,75,74,73,72,0
78,78,78,79,76,75,74,73,72,72,0
78,78,79,76,75,74,73,72,72,71,0
78,79,76,75,74,73,72,72,71,71,0
79,76,75,74,73,72,72,71,71,71,0
76,75,74,73,72,72,71,71,71,69,0
75,74,73,72,72,71,71,71,69,69,0
74,73,72,72,71,71,71,69,69,69,0
73,72,72,71,71,71,69,69,69,69,0
72,72,71,71,71,69,69,69,69,69,0
72,71,71,71,69,69,69,69,69,70,0
71,71,71,69,69,69,69,69,70,70,0
71,71,69,69,69,69,69,70,70,70,0
71,69,69,69,69,69,70,70,70,69,0
69,69,69,69,69,70,70,70,69,68,0
69,69,69,69,70,70,70,69,68,67,0
69,69,69,70,70,70,69,68,67,67,0
69,69,70,70,70,69,68,67,67,67,0
69,70,70,70,69,68,67,67,67,67,0
70,70,70,69,68,67,67,67,67,67,0
70,70,69,68,67,67,67,67,67,67,0
70,69,68,67,67,67,67,67,67,66,0
69,68,67,67,67,67,67,67,66,66,0
68,67,67,67,67,67,67,66,66,67,0
67,67,67,67,67,67,66,66,67,68,0
67,67,67,67,67,66,66,67,68,68,0
67,67,67,67,66,66,67,68,68,68,0
67,67,67,66,66,67,68,68,68,68,0
67,67,66,66,67,68,68,68,68,67,0
67,66,66,67,68,68,68,68,67,67,0
66,66,67,68,68,68,68,67,67,67,0
66,67,68,68,68,68,67,67,67,66,0
67,68,68,68,68,67,67,67,66,66,0
68,68,68,68,67,67,67,66,66,66,0
68,68,68,67,67,67,66,66,66,66,0
68,68,67,67,67,66,66,66,66,66,0
68,67,67,67,66,66,66,66,66,66,0
67,67,67,66,66,66,66,66,66,67,0
67,67,66,66,66,66,66,66,67,66,0
67,66,66,66,66,66,66,67,66,66,0
66,66,66,66,66,66,67,66,66,66,0
66,66,66,66,66,67,66,66,66,66,0
66,66,66,66,67,66,66,66,66,66,0
66,66,66,67,66,66,66,66,66,67,0
66,66,67,66,66,66,66,66,67,67,0
66,67,66,66,66,66,66,67,67,67,0
67,66,66,66,66,66,67,67,67,67,0
66,66,66,66,66,67,67,67,67,67,0
66,66,66,66,67,67,67,67,67,68,0
66,66,66,67,67,67,67,67,68,68,0
66,66,67,67,67,67,67,68,68,68,0
66,67,67,67,67,67,68,68,68,68,0
67,67,67,67,67,68,68,68,68,67,0
67,67,67,67,68,68,68,68,67,67,0
67,67,67,68,68,68,68,67,67,68,0
67,67,68,68,68,68,67,67,68,68,0
67,68,68,68,68,67,67,68,68,68,0
68,68,68,68,67,67,68,68,68,67,0
68,68,68,67,67,68,68,68,67,67,0
68,68,67,67,68,68,68,67,67,67,0
68,67,67,68,68,68,67,67,67,67,0
67,67,68,68,68,67,67,67,67,67,0
67,68,68,68,67,67,67,67,67,67,0
68,68,68,67,67,67,67,67,67,67,0
68,68,67,67,67,67,67,67,67,67,0
68,67,67,67,67,67,67,67,67,66,0
67,67,67,67,67,67,67,67,66,66,0
67,67,67,67,67,67,67,66,66,67,0
67,67,67,67,67,67,66,66,67,68,0
67,67,67,67,67,66,66,67,68,68,0
67,67,67,67,66,66,67,68,68,68,0
67,67,67,66,66,67,68,68,68,68,0
67,67,66,66,67,68,68,68,68,68,0
67,66,66,67,68,68,68,68,68,68,0
66,66,67,68,68,68,68,68,68,68,0
66,67,68,68,68,68,68,68,68,68,0
67,68,68,68,68,68,68,68,68,68,0
68,68,68,68,68,68,68,68,68,68,0
68,68,68,68,68,68,68,68,68,69,0
68,68,68,68,68,68,68,68,69,70,0
68,68,68,68,68,68,68,69,70,71,0
68,68,68,68,68,68,69,70,71,73,0
68,68,68,68,68,69,70,71,73,74,0
68,68,68,68,69,70,71,73,74,73,0
68,68,68,69,70,71,73,74,73,72,0
68,68,69,70,71,73,74,73,72,72,0
68,69,70,71,73,74,73,72,72,72,0
69,70,71,73,74,73,72,72,72,71,0
70,71,73,74,73,72,72,72,71,71,0
71,73,74,73,72,72,72,71,71,71,0
73,74,73,72,72,72,71,71,71,72,0
74,73,72,72,72,71,71,71,72,73,0
73,72,72,72,71,71,71,72,73,74,0
72,72,72,71,71,71,72,73,74,74,0
72,72,71,71,71,72,73,74,74,74,0
72,71,71,71,72,73,74,74,74,73,0
71,71,71,72,73,74,74,74,73,73,0
71,71,72,73,74,74,74,73,73,73,0
71,72,73,74,74,74,73,73,73,73,0
72,73,74,74,74,73,73,73,73,74,0
73,74,74,74,73,73,73,73,74,76,0
74,74,74,73,73,73,73,74,76,76,0
74,74,73,73,73,73,74,76,76,75,0
74,73,73,73,73,74,76,76,75,74,0
73,73,73,73,74,76,76,75,74,73,0
73,73,73,74,76,76,75,74,73,73,0
73,73,74,76,76,75,74,73,73,74,0
73,74,76,76,75,74,73,73,74,75,0
74,76,76,75,74,73,73,74,75,75,0
76,76,75,74,73,73,74,75,75,76,0
76,75,74,73,73,74,75,75,76,76,0
75,74,73,73,74,75,75,76,76,77,0
74,73,73,74,75,75,76,76,77,78,0
73,73,74,75,75,76,76,77,78,75,0
73,74,75,75,76,76,77,78,75,76,0
74,75,75,76,76,77,78,75,76,74,0
75,75,76,76,77,78,75,76,74,74,0
75,76,76,77,78,75,76,74,74,73,0
76,76,77,78,75,76,74,74,73,74,0
76,77,78,75,76,74,74,73,74,75,0
77,78,75,76,74,74,73,74,75,75,0
78,75,76,74,74,73,74,75,75,75,0
75,76,74,74,73,74,75,75,75,74,0
76,74,74,73,74,75,75,75,74,73,0
74,74,73,74,75,75,75,74,73,72,0
74,73,74,75,75,75,74,73,72,73,0
73,74,75,75,75,74,73,72,73,73,0
74,75,75,75,74,73,72,73,73,74,0
75,75,75,74,73,72,73,73,74,73,0
75,75,74,73,72,73,73,74,73,72,0
75,74,73,72,73,73,74,73,72,71,0
74,73,72,73,73,74,73,72,71,73,0
73,72,73,73,74,73,72,71,73,74,0
72,73,73,74,73,72,71,73,74,77,0
73,73,74,73,72,71,73,74,77,79,0
73,74,73,72,71,73,74,77,79,80,0
74,73,72,71,73,74,77,79,80,78,0
73,72,71,73,74,77,79,80,78,77,0
72,71,73,74,77,79,80,78,77,76,0
71,73,74,77,79,80,78,77,76,76,0
73,74,77,79,80,78,77,76,76,75,0
74,77,79,80,78,77,76,76,75,75,0
77,79,80,78,77,76,76,75,75,75,0
79,80,78,77,76,76,75,75,75,76,0
80,78,77,76,76,75,75,75,76,76,0
78,77,76,76,75,75,75,76,76,75,0
77,76,76,75,75,75,76,76,75,74,0
76,76,75,75,75,76,76,75,74,74,0
76,75,75,75,76,76,75,74,74,74,0
75,75,75,76,76,75,74,74,74,76,0
75,75,76,76,75,74,74,74,76,77,0
75,76,76,75,74,74,74,76,77,78,0
76,76,75,74,74,74,76,77,78,79,0
76,75,74,74,74,76,77,78,79,78,0
75,74,74,74,76,77,78,79,78,76,0
74,74,74,76,77,78,79,78,76,75,0
74,74,76,77,78,79,78,76,75,75,0
74,76,77,78,79,78,76,75,75,76,0
76,77,78,79,78,76,75,75,76,76,0
78,79,78,76,75,75,76,76,77,78,0
79,78,76,75,75,76,76,77,78,77,0
78,76,75,75,76,76,77,78,77,72,0
76,75,75,76,76,77,78,77,72,71,0
75,75,76,76,77,78,77,72,71,69,0
75,76,76,77,78,77,72,71,69,69,0
76,76,77,78,77,72,71,69,69,68,0
76,77,78,77,72,71,69,69,68,69,0
77,78,77,72,71,69,69,68,69,69,0
78,77,72,71,69,69,68,69,69,70,0
77,72,71,69,69,68,69,69,70,71,0
72,71,69,69,68,69,69,70,71,72,0
71,69,69,68,69,69,70,71,72,73,0
69,69,68,69,69,70,71,72,73,71,0
69,68,69,69,70,71,72,73,71,71,0
68,69,69,70,71,72,73,71,71,72,0
69,69,70,71,72,73,71,71,72,73,0
69,70,71,72,73,71,71,72,73,73,0
70,71,72,73,71,71,72,73,73,74,0
71,72,73,71,71,72,73,73,74,74,0
72,73,71,71,72,73,73,74,74,73,0
73,71,71,72,73,73,74,74,73,73,0
71,71,72,73,73,74,74,73,73,73,0
71,72,73,73,74,74,73,73,73,72,0
72,73,73,74,74,73,73,73,72,71,0
73,73,74,74,73,73,73,72,71,71,0
73,74,74,73,73,73,72,71,71,70,0
74,74,73,73,73,72,71,71,70,70,0
74,73,73,73,72,71,71,70,70,70,0
73,73,73,72,71,71,70,70,70,70,0
73,73,72,71,71,70,70,70,70,69,0
73,72,71,71,70,70,70,70,69,68,0
72,71,71,70,70,70,70,69,68,67,0
71,71,70,70,70,70,69,68,67,67,0
71,70,70,70,70,69,68,67,67,66,0
70,70,70,70,69,68,67,67,66,67,0
70,70,70,69,68,67,67,66,67,67,0
70,70,69,68,67,67,66,67,67,68,0
70,69,68,67,67,66,67,67,68,68,0
69,68,67,67,66,67,67,68,68,68,0
68,67,67,66,67,67,68,68,68,68,0
67,67,66,67,67,68,68,68,68,69,0
67,66,67,67,68,68,68,68,69,70,0
66,67,67,68,68,68,68,69,70,70,0
67,67,68,68,68,68,69,70,70,71,0
67,68,68,68,68,69,70,70,71,71,0
68,68,68,68,69,70,70,71,71,70,0
68,68,68,69,70,70,71,71,70,70,0
68,68,69,70,70,71,71,70,70,70,0
68,69,70,70,71,71,70,70,70,70,0
69,70,70,71,71,70,70,70,70,70,0
70,70,71,71,70,70,70,70,70,70,0
70,71,71,70,70,70,70,70,70,70,0
71,71,70,70,70,70,70,70,70,69,0
71,70,70,70,70,70,70,70,69,68,0
70,70,70,70,70,70,70,69,68,68,0
70,70,70,70,70,70,69,68,68,68,0
70,70,70,70,70,69,68,68,68,69,0
70,70,70,70,69,68,68,68,69,69,0
70,70,70,69,68,68,68,69,69,69,0
70,70,69,68,68,68,69,69,69,68,0
70,69,68,68,68,69,69,69,68,68,0
69,68,68,68,69,69,69,68,68,69,0
68,68,68,69,69,69,68,68,69,70,0
68,68,69,69,69,68,68,69,70,71,0
68,69,69,69,68,68,69,70,71,71,0
69,69,69,68,68,69,70,71,71,71,0
69,69,68,68,69,70,71,71,71,70,0
69,68,68,69,70,71,71,71,70,70,0
68,68,69,70,71,71,71,70,70,71,0
68,69,70,71,71,71,70,70,71,71,0
69,70,71,71,71,70,70,71,71,71,0
70,71,71,71,70,70,71,71,71,71,0
71,71,71,70,70,71,71,71,71,71,0
71,71,70,70,71,71,71,71,71,72,0
71,70,70,71,71,71,71,71,72,71,0
70,70,71,71,71,71,71,72,71,71,0
70,71,71,71,71,71,72,71,71,72,0
71,71,71,71,71,72,71,71,72,74,0
71,71,71,71,72,71,71,72,74,75,0
71,71,71,72,71,71,72,74,75,76,0
71,71,72,71,71,72,74,75,76,77,0
71,72,71,71,72,74,75,76,77,80,0
72,71,71,72,74,75,76,77,80,82,0
71,71,72,74,75,76,77,80,82,83,0
71,72,74,75,76,77,80,82,83,83,0
72,74,75,76,77,80,82,83,83,78,0
74,75,76,77,80,82,83,83,78,75,0
75,76,77,80,82,83,83,78,75,75,0
76,77,80,82,83,83,78,75,75,77,0
77,80,82,83,83,78,75,75,77,83,0
80,82,83,83,78,75,75,77,83,85,0
82,83,83,78,75,75,77,83,85,88,0
83,83,78,75,75,77,83,85,88,91,0
83,78,75,75,77,83,85,88,91,92,0
78,75,75,77,83,85,88,91,92,94,0
75,75,77,83,85,88,91,92,94,95,0
75,77,83,85,88,91,92,94,95,96,0
77,83,85,88,91,92,94,95,96,96,0
83,85,88,91,92,94,95,96,96,96,0
85,88,91,92,94,95,96,96,96,95,0
88,91,92,94,95,96,96,96,95,93,0
91,92,94,95,96,96,96,95,93,91,0
92,94,95,96,96,96,95,93,91,85,0
94,95,96,96,96,95,93,91,85,83,0
95,96,96,96,95,93,91,85,83,80,0
96,96,96,95,93,91,85,83,80,79,0
96,96,95,93,91,85,83,80,79,78,0
96,95,93,91,85,83,80,79,78,77,0
95,93,91,85,83,80,79,78,77,76,0
93,91,85,83,80,79,78,77,76,76,0
91,85,83,80,79,78,77,76,76,77,0
85,83,80,79,78,77,76,76,77,78,0
83,80,79,78,77,76,76,77,78,78,0
80,79,78,77,76,76,77,78,78,76,0
79,78,77,76,76,77,78,78,76,74,0
78,77,76,76,77,78,78,76,74,73,0
77,76,76,77,78,78,76,74,73,72,0
76,76,77,78,78,76,74,73,72,72,0
76,77,78,78,76,74,73,72,72,72,0
77,78,78,76,74,73,72,72,72,72,0
78,78,76,74,73,72,72,72,72,72,0
78,76,74,73,72,72,72,72,72,72,0
76,74,73,72,72,72,72,72,72,73,0
74,73,72,72,72,72,72,72,73,72,0
73,72,72,72,72,72,72,73,72,70,0
72,72,72,72,72,72,73,72,70,69,0
72,72,72,72,72,73,72,70,69,69,0
72,72,72,72,73,72,70,69,69,69,0
72,72,72,73,72,70,69,69,69,68,0
72,72,73,72,70,69,69,69,68,68,0
72,73,72,70,69,69,69,68,68,68,0
72,70,69,69,69,68,68,68,71,74,0
70,69,69,69,68,68,68,71,74,75,0
69,69,69,68,68,68,71,74,75,77,0
69,69,68,68,68,71,74,75,77,77,0
69,68,68,68,71,74,75,77,77,77,0
68,68,68,71,74,75,77,77,77,78,0
68,68,71,74,75,77,77,77,78,79,0
68,71,74,75,77,77,77,78,79,81,0
71,74,75,77,77,77,78,79,81,82,0
74,75,77,77,77,78,79,81,82,84,0
75,77,77,77,78,79,81,82,84,85,0
77,77,77,78,79,81,82,84,85,86,0
77,77,78,79,81,82,84,85,86,85,0
77,78,79,81,82,84,85,86,85,79,0
78,79,81,82,84,85,86,85,79,78,0
79,81,82,84,85,86,85,79,78,79,0
81,82,84,85,86,85,79,78,79,80,0
82,84,85,86,85,79,78,79,80,83,0
84,85,86,85,79,78,79,80,83,84,0
85,86,85,79,78,79,80,83,84,85,0
86,85,79,78,79,80,83,84,85,86,0
85,79,78,79,80,83,84,85,86,85,0
79,78,79,80,83,84,85,86,85,83,0
78,79,80,83,84,85,86,85,83,84,0
79,80,83,84,85,86,85,83,84,85,0
80,83,84,85,86,85,83,84,85,85,0
83,84,85,86,85,83,84,85,85,84,0
84,85,86,85,83,84,85,85,84,81,0
85,86,85,83,84,85,85,84,81,80,0
86,85,83,84,85,85,84,81,80,79,0
85,83,84,85,85,84,81,80,79,79,0
83,84,85,85,84,81,80,79,79,78,0
84,85,85,84,81,80,79,79,78,77,0
85,85,84,81,80,79,79,78,77,78,0
85,84,81,80,79,79,78,77,78,78,0
84,81,80,79,79,78,77,78,78,79,0
81,80,79,79,78,77,78,78,79,78,0
80,79,79,78,77,78,78,79,78,77,0
